month,month_end,symbols,names,sector,mapped_cik,mapping_method,status,resolved,provenance_complete,ratio,financial_period_end,filed,accession,form
2015-10,2015-10-31,AAP,Advance Auto Parts,Consumer Discretionary,0001158449,wikipedia_numeric_cik,ratio_available,True,True,2.568114772037749,2015-07-31,2015-08-25,0001158449-15-000167,10-Q
2015-10,2015-10-31,AET,Aetna Inc,Health Care,0001122304,wikipedia_numeric_cik,ratio_available,True,True,2.356560489565354,2015-09-30,2015-10-29,0001122304-15-000173,10-Q
2015-10,2015-10-31,A,Agilent Technologies Inc,Health Care,0001090872,wikipedia_numeric_cik,ratio_available,True,True,0.7659522649780809,2015-07-31,2015-09-02,0001090872-15-000039,10-Q
2015-10,2015-10-31,APD,Air Products & Chemicals Inc,Materials,0000002969,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-07-30,0001193125-15-270231,10-Q
2015-10,2015-10-31,ARG,Airgas Inc,Materials,0000804212,wikipedia_numeric_cik,ratio_available,True,True,1.853216737477428,2015-06-30,2015-08-05,0000804212-15-000029,10-Q
2015-10,2015-10-31,AKAM,Akamai Technologies Inc,Information Technology,0001086222,wikipedia_numeric_cik,ratio_available,True,True,0.3565457332450665,2015-06-30,2015-08-10,0001086222-15-000161,10-Q
2015-10,2015-10-31,AA,Alcoa Inc,Materials,0000004281,wikipedia_numeric_cik,ratio_available,True,True,1.4904363215574161,2015-09-30,2015-10-23,0001193125-15-350979,10-Q
2015-10,2015-10-31,AGN,Allergan plc,Health Care,0000884629,wikipedia_numeric_cik,stale_financial_period,False,False,,2013-09-30,2013-10-31,0001193125-13-419835,10-Q
2015-10,2015-10-31,ALXN,Alexion Pharmaceuticals,Health Care,0000899866,wikipedia_numeric_cik,ratio_available,True,True,0.539567123133273,2015-06-30,2015-07-31,0000899866-15-000135,10-Q
2015-10,2015-10-31,ALLE,Allegion,Industrials,0001579241,wikipedia_numeric_cik,ratio_available,True,True,85.03571428571429,2015-09-30,2015-10-29,0001579241-15-000046,10-Q
2015-10,2015-10-31,ADS,Alliance Data Systems,Information Technology,0001101215,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-08-06,0001101215-15-000178,10-Q
2015-10,2015-10-31,"GOOG,GOOGL",Alphabet Inc Class A | Alphabet Inc Class C,Information Technology,0001288776,wikipedia_numeric_cik,ratio_available,True,True,0.24122297640247417,2015-09-30,2015-10-29,0001288776-15-000046,10-Q
2015-10,2015-10-31,ALTR,Altera Corp,Information Technology,0000768251,wikipedia_numeric_cik,ratio_available,True,True,0.7554820175387573,2015-09-30,2015-10-22,0000768251-15-000042,10-Q
2015-10,2015-10-31,MO,Altria Group Inc,Consumer Staples,0000764180,wikipedia_numeric_cik,ratio_available,True,True,10.094758764317945,2015-09-30,2015-10-29,0000764180-15-000094,10-Q
2015-10,2015-10-31,AMZN,Amazon.com Inc,Consumer Discretionary,0001018724,wikipedia_numeric_cik,ratio_available,True,True,3.523732904263878,2015-09-30,2015-10-23,0001018724-15-000126,10-Q
2015-10,2015-10-31,AAL,American Airlines Group,Industrials,0000006201,wikipedia_numeric_cik,ratio_available,True,True,11.94922913343966,2015-09-30,2015-10-23,0001193125-15-351246,10-Q
2015-10,2015-10-31,ABC,AmerisourceBergen Corp,Health Care,0001140859,wikipedia_numeric_cik,ratio_available,True,True,16.347732707803384,2015-06-30,2015-08-06,0001104659-15-057166,10-Q
2015-10,2015-10-31,AME,Ametek,Industrials,0001037868,wikipedia_numeric_cik,ratio_available,True,True,0.8989796527066307,2015-06-30,2015-08-05,0001193125-15-278617,10-Q
2015-10,2015-10-31,AMGN,Amgen Inc,Health Care,0000318154,wikipedia_numeric_cik,ratio_available,True,True,1.5909256294571388,2015-06-30,2015-08-05,0000318154-15-000022,10-Q
2015-10,2015-10-31,APH,Amphenol Corp A,Industrials,0000820313,wikipedia_numeric_cik,ratio_available,True,True,1.32973443341498,2015-06-30,2015-08-07,0001104659-15-057512,10-Q
2015-10,2015-10-31,APC,Anadarko Petroleum Corp,Energy,0000773910,wikipedia_numeric_cik,ratio_available,True,True,1.8842364532019704,2015-09-30,2015-10-27,0000773910-15-000058,10-Q
2015-10,2015-10-31,ADI,"Analog Devices, Inc.",Information Technology,0000006281,wikipedia_numeric_cik,ratio_available,True,True,0.40858326122308847,2015-07-31,2015-08-18,0000006281-15-000027,10-Q
2015-10,2015-10-31,APA,Apache Corporation,Energy,0000006769,wikipedia_numeric_cik,ratio_available,True,True,0.988848211771332,2015-06-30,2015-08-07,0001193125-15-281508,10-Q
2015-10,2015-10-31,AAPL,Apple Inc.,Information Technology,0000320193,wikipedia_numeric_cik,ratio_available,True,True,1.433739684135562,2015-09-30,2015-10-28,0001193125-15-356351,10-K
2015-10,2015-10-31,AMAT,Applied Materials Inc,Information Technology,0000006951,wikipedia_numeric_cik,ratio_available,True,True,0.6488654882788015,2015-07-31,2015-08-20,0000006951-15-000026,10-Q
2015-10,2015-10-31,ADM,Archer-Daniels-Midland Co,Consumer Staples,0000007084,wikipedia_numeric_cik,ratio_available,True,True,1.1860114236447894,2015-06-30,2015-08-04,0000007084-15-000023,10-Q
2015-10,2015-10-31,T,AT&T Inc,Telecommunications Services,0000732717,wikipedia_numeric_cik,ratio_available,True,True,2.731260214168981,2015-06-30,2015-08-07,0000732717-15-000079,10-Q
2015-10,2015-10-31,ADSK,Autodesk Inc,Information Technology,0000769397,wikipedia_numeric_cik,ratio_available,True,True,1.8083696966510698,2015-07-31,2015-08-31,0000769397-15-000040,10-Q
2015-10,2015-10-31,ADP,Automatic Data Processing,Information Technology,0000008670,wikipedia_numeric_cik,ratio_available,True,True,5.885827181033586,2015-06-30,2015-08-07,0000008670-15-000021,10-K
2015-10,2015-10-31,AN,AutoNation Inc,Consumer Discretionary,0000350698,wikipedia_numeric_cik,ratio_available,True,True,2.908075411717957,2015-09-30,2015-10-28,0000350698-15-000221,10-Q
2015-10,2015-10-31,AZO,AutoZone Inc,Consumer Discretionary,0000866787,wikipedia_numeric_cik,nonpositive_equity_auto_fail,True,True,,2015-08-31,2015-10-26,0001193125-15-353476,10-K
2015-10,2015-10-31,AVGO,Avago Technologies,Information Technology,0001441634,wikipedia_numeric_cik,ratio_available,True,True,1.333099743050689,2015-07-31,2015-09-10,0001441634-15-000048,10-Q
2015-10,2015-10-31,AVY,Avery Dennison Corp,Materials,0000008818,wikipedia_numeric_cik,ratio_available,True,True,2.9697273639099118,2015-06-30,2015-08-04,0001104659-15-055774,10-Q
2015-10,2015-10-31,BHI,Baker Hughes Inc,Energy,0000808362,wikipedia_numeric_cik,ratio_available,True,True,0.4519280205655527,2015-09-30,2015-10-21,0000808362-15-000043,10-Q
2015-10,2015-10-31,BLL,Ball Corp,Materials,0000009389,wikipedia_numeric_cik,ratio_available,True,True,5.214412095866173,2015-09-30,2015-10-30,0001104659-15-074526,10-Q
2015-10,2015-10-31,BCR,Bard (C.R.) Inc.,Health Care,0000009892,wikipedia_numeric_cik,ratio_available,True,True,2.363820863212015,2015-09-30,2015-10-23,0001193125-15-351865,10-Q
2015-10,2015-10-31,BXLT,Baxalta,Health Care,0001620546,wikipedia_numeric_cik,ratio_available,True,True,2.1680085882984432,2015-06-30,2015-08-13,0001193125-15-290022,10-Q
2015-10,2015-10-31,BAX,Baxter International Inc.,Health Care,0000010456,wikipedia_numeric_cik,ratio_available,True,True,2.7420521132028424,2015-06-30,2015-08-07,0001193125-15-283204,10-Q
2015-10,2015-10-31,BDX,Becton Dickinson,Health Care,0000010795,wikipedia_numeric_cik,ratio_available,True,True,2.73348959051427,2015-06-30,2015-08-06,0001193125-15-280441,10-Q
2015-10,2015-10-31,BBBY,Bed Bath & Beyond,Consumer Discretionary,0000886158,wikipedia_numeric_cik,ratio_available,True,True,1.589802154603803,2015-08-31,2015-10-07,0001171843-15-005433,10-Q
2015-10,2015-10-31,BBY,Best Buy Co. Inc.,Consumer Discretionary,0000764478,wikipedia_numeric_cik,ratio_available,True,True,1.9350930333189096,2015-07-31,2015-09-04,0000764478-15-000042,10-Q
2015-10,2015-10-31,BIIB,BIOGEN IDEC Inc.,Health Care,0000875045,wikipedia_numeric_cik,ratio_available,True,True,0.9616239057975424,2015-09-30,2015-10-21,0000875045-15-000034,10-Q
2015-10,2015-10-31,BA,Boeing Company,Industrials,0000012927,wikipedia_numeric_cik,ratio_available,True,True,13.588564692012968,2015-09-30,2015-10-21,0000012927-15-000068,10-Q
2015-10,2015-10-31,BWA,BorgWarner,Consumer Discretionary,0000908255,wikipedia_numeric_cik,ratio_available,True,True,1.0293830354550015,2015-09-30,2015-10-29,0000908255-15-000059,10-Q
2015-10,2015-10-31,BSX,Boston Scientific,Health Care,0000885725,wikipedia_numeric_cik,ratio_available,True,True,1.6022796352583586,2015-06-30,2015-08-06,0000885725-15-000020,10-Q
2015-10,2015-10-31,BMY,Bristol-Myers Squibb,Health Care,0000014272,wikipedia_numeric_cik,ratio_available,True,True,1.0807307012374778,2015-09-30,2015-10-27,0000014272-15-000235,10-Q
2015-10,2015-10-31,BRCM,Broadcom Corporation,Information Technology,0001054374,wikipedia_numeric_cik,ratio_available,True,True,0.3249574531985184,2015-09-30,2015-10-26,0001054374-15-000124,10-Q
2015-10,2015-10-31,BF-B,Brown-Forman Corporation,Consumer Staples,0000014693,wikipedia_numeric_cik,ratio_available,True,True,1.5389572349150558,2015-07-31,2015-08-26,0000014693-15-000025,10-Q
2015-10,2015-10-31,CHRW,C. H. Robinson Worldwide,Industrials,0001043277,wikipedia_numeric_cik,ratio_available,True,True,2.061573897941361,2015-06-30,2015-08-10,0001043277-15-000012,10-Q
2015-10,2015-10-31,CA,"CA, Inc.",Information Technology,0000356028,wikipedia_numeric_cik,ratio_available,True,True,0.9103823219922834,2015-09-30,2015-10-22,0000356028-15-000197,10-Q
2015-10,2015-10-31,CVC,Cablevision Systems Corp.,Consumer Discretionary,0001053112,wikipedia_numeric_cik,nonpositive_equity_auto_fail,True,True,,2015-06-30,2015-08-07,0001628280-15-006321,10-Q
2015-10,2015-10-31,COG,Cabot Oil & Gas,Energy,0000858470,wikipedia_numeric_cik,ratio_available,True,True,1.5849914480446916,2015-09-30,2015-10-23,0000858470-15-000027,10-Q
2015-10,2015-10-31,CAM,Cameron International Corp.,Energy,0000941548,wikipedia_numeric_cik,ratio_available,True,True,1.2070342205323195,2015-09-30,2015-10-22,0000941548-15-000034,10-Q
2015-10,2015-10-31,CPB,Campbell Soup,Consumer Staples,0000016732,wikipedia_numeric_cik,ratio_available,True,True,4.878633720930233,2015-07-31,2015-09-29,0000016732-15-000034,10-K
2015-10,2015-10-31,CAH,Cardinal Health Inc.,Health Care,0000721371,wikipedia_numeric_cik,ratio_available,True,True,3.8180946291560103,2015-06-30,2015-08-13,0000721371-15-000107,10-K
2015-10,2015-10-31,HSIC,Henry Schein,Health Care,0001000228,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-07-29,0001000228-15-000029,10-Q
2015-10,2015-10-31,KMX,Carmax Inc,Consumer Discretionary,0001170010,wikipedia_numeric_cik,ratio_available,True,True,3.345261452564074,2015-08-31,2015-10-08,0001170010-15-000028,10-Q
2015-10,2015-10-31,CCL,Carnival Corp.,Consumer Discretionary,0000815097,wikipedia_numeric_cik,ratio_available,True,True,0.5931096784790375,2015-08-31,2015-10-02,0000815097-15-000025,10-Q
2015-10,2015-10-31,CAT,Caterpillar Inc.,Industrials,0000018230,wikipedia_numeric_cik,ratio_available,True,True,3.9454534068136273,2015-09-30,2015-10-30,0000018230-15-000324,10-Q
2015-10,2015-10-31,CBS,CBS Corp.,Consumer Discretionary,0000813828,wikipedia_numeric_cik,ratio_available,True,True,2.968136843870535,2015-06-30,2015-08-05,0000813828-15-000045,10-Q
2015-10,2015-10-31,CELG,Celgene Corp.,Health Care,0000816284,wikipedia_numeric_cik,ratio_available,True,True,1.807020041443237,2015-06-30,2015-07-28,0001628280-15-005496,10-Q
2015-10,2015-10-31,CTL,CenturyLink Inc,Telecommunications Services,0000018926,wikipedia_numeric_cik,ratio_available,True,True,2.357578665935422,2015-06-30,2015-08-06,0000018926-15-000025,10-Q
2015-10,2015-10-31,CERN,Cerner,Health Care,0000804753,wikipedia_numeric_cik,ratio_available,True,True,0.41947280960395117,2015-06-30,2015-08-05,0000804753-15-000036,10-Q
2015-10,2015-10-31,CF,CF Industries Holdings Inc,Materials,0001324404,wikipedia_numeric_cik,ratio_available,True,True,1.4573037222395997,2015-06-30,2015-08-06,0001324404-15-000006,10-Q
2015-10,2015-10-31,CHK,Chesapeake Energy,Energy,0000895126,wikipedia_numeric_cik,ratio_available,True,True,1.7919554817924437,2015-06-30,2015-08-05,0000895126-15-000203,10-Q
2015-10,2015-10-31,CVX,Chevron Corp.,Energy,0000093410,wikipedia_numeric_cik,ratio_available,True,True,0.7092391478661373,2015-06-30,2015-08-05,0000093410-15-000031,10-Q
2015-10,2015-10-31,CMG,Chipotle Mexican Grill,Consumer Discretionary,0001058090,wikipedia_numeric_cik,ratio_available,True,True,0.2275397586829499,2015-09-30,2015-10-21,0001058090-15-000044,10-Q
2015-10,2015-10-31,CI,CIGNA Corp.,Health Care,0000701221,wikipedia_numeric_cik,ratio_available,True,True,4.047863399097585,2015-06-30,2015-07-30,0001104659-15-054796,10-Q
2015-10,2015-10-31,XEC,Cimarex Energy,Energy,0001168054,wikipedia_numeric_cik,ratio_available,True,True,0.8036725456089289,2015-06-30,2015-08-05,0001558370-15-001399,10-Q
2015-10,2015-10-31,CTAS,Cintas Corporation,Industrials,0000723254,wikipedia_numeric_cik,ratio_available,True,True,1.2302256380130785,2015-08-31,2015-10-09,0000723254-15-000031,10-Q
2015-10,2015-10-31,CSCO,Cisco Systems,Information Technology,0000858877,wikipedia_numeric_cik,ratio_available,True,True,0.9006314167518047,2015-07-31,2015-09-08,0000858877-15-000070,10-K
2015-10,2015-10-31,CTXS,Citrix Systems,Information Technology,0000877890,wikipedia_numeric_cik,ratio_available,True,True,1.4729811424217976,2015-06-30,2015-08-07,0000877890-15-000098,10-Q
2015-10,2015-10-31,CLX,The Clorox Company,Consumer Staples,0000021076,wikipedia_numeric_cik,ratio_available,True,True,34.28813559322034,2015-06-30,2015-08-21,0001206774-15-002800,10-K
2015-10,2015-10-31,COH,Coach Inc.,Consumer Discretionary,0001116132,wikipedia_numeric_cik,ratio_available,True,True,0.8743323025021085,2015-06-30,2015-08-14,0001116132-15-000010,10-K
2015-10,2015-10-31,KO,The Coca Cola Company,Consumer Staples,0000021344,wikipedia_numeric_cik,ratio_available,True,True,2.5408687707008792,2015-09-30,2015-10-28,0000021344-15-000041,10-Q
2015-10,2015-10-31,CCE,Coca-Cola Enterprises,Consumer Staples,0001491675,wikipedia_numeric_cik,ratio_available,True,True,6.959285004965244,2015-09-30,2015-10-29,0001491675-15-000042,10-Q
2015-10,2015-10-31,CTSH,Cognizant Technology Solutions,Information Technology,0001058290,wikipedia_numeric_cik,ratio_available,True,True,0.38132259273136004,2015-06-30,2015-08-06,0001058290-15-000021,10-Q
2015-10,2015-10-31,CL,Colgate-Palmolive,Consumer Staples,0000021665,wikipedia_numeric_cik,ratio_available,True,True,21.98813559322034,2015-09-30,2015-10-30,0001628280-15-008062,10-Q
2015-10,2015-10-31,CPGX,Columbia Pipeline Group Inc,Energy,0001629995,wikipedia_numeric_cik,ratio_available,True,True,1.6277521905189845,2015-06-30,2015-08-03,0001629995-15-000006,10-Q
2015-10,2015-10-31,"CMCSA,CMCSK",Comcast A Corp | Comcast Special Corp Class A,Consumer Discretionary,0001166691,wikipedia_numeric_cik,ratio_available,True,True,2.0589435196767054,2015-09-30,2015-10-27,0001193125-15-354626,10-Q
2015-10,2015-10-31,CSC,Computer Sciences Corp.,Information Technology,0000023082,wikipedia_numeric_cik,ratio_available,True,True,2.3563370935633707,2015-06-30,2015-08-12,0000023082-15-000039,10-Q
2015-10,2015-10-31,CAG,ConAgra Foods Inc.,Consumer Staples,0000023217,wikipedia_numeric_cik,ratio_available,True,True,3.597114156311694,2015-08-31,2015-10-06,0001628280-15-007568,10-Q
2015-10,2015-10-31,COP,ConocoPhillips,Energy,0001163165,wikipedia_numeric_cik,ratio_available,True,True,1.287222528538463,2015-06-30,2015-08-04,0001193125-15-276084,10-Q
2015-10,2015-10-31,CNX,CONSOL Energy Inc.,Energy,0001070412,wikipedia_numeric_cik,ratio_available,True,True,1.3499247633703875,2015-06-30,2015-07-31,0001070412-15-000026,10-Q
2015-10,2015-10-31,STZ,Constellation Brands,Consumer Staples,0000016918,wikipedia_numeric_cik,ratio_available,True,True,1.5423195458231955,2015-08-31,2015-10-07,0000016918-15-000044,10-Q
2015-10,2015-10-31,GLW,Corning Inc.,Industrials,0000024741,wikipedia_numeric_cik,ratio_available,True,True,0.43986048829098157,2015-09-30,2015-10-27,0000024741-15-000058,10-Q
2015-10,2015-10-31,COST,Costco Co.,Consumer Staples,0000909832,wikipedia_numeric_cik,ratio_available,True,True,2.0840173383749883,2015-08-31,2015-10-14,0000909832-15-000014,10-K
2015-10,2015-10-31,CSX,CSX Corp.,Industrials,0000277948,wikipedia_numeric_cik,ratio_available,True,True,1.917238421955403,2015-09-30,2015-10-14,0000277948-15-000039,10-Q
2015-10,2015-10-31,CMI,Cummins Inc.,Industrials,0000026172,wikipedia_numeric_cik,ratio_available,True,True,0.9548323227323351,2015-09-30,2015-10-27,0000026172-15-000027,10-Q
2015-10,2015-10-31,CVS,CVS Caremark Corp.,Consumer Staples,0000064803,wikipedia_numeric_cik,ratio_available,True,True,1.4841850457235073,2015-09-30,2015-10-30,0000064803-15-000064,10-Q
2015-10,2015-10-31,DHI,D. R. Horton,Consumer Discretionary,0000882184,wikipedia_numeric_cik,ratio_available,True,True,0.9292310424436157,2015-06-30,2015-07-28,0000882184-15-000064,10-Q
2015-10,2015-10-31,DHR,Danaher Corp.,Industrials,0000313616,wikipedia_numeric_cik,ratio_available,True,True,1.1440790552023397,2015-09-30,2015-10-22,0000313616-15-000097,10-Q
2015-10,2015-10-31,DRI,Darden Restaurants,Consumer Discretionary,0000940944,wikipedia_numeric_cik,ratio_available,True,True,1.4860773070417888,2015-08-31,2015-10-02,0000940944-15-000068,10-Q
2015-10,2015-10-31,DVA,DaVita Inc.,Health Care,0000927066,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-08-05,0001564590-15-006101,10-Q
2015-10,2015-10-31,DE,Deere & Co.,Industrials,0000315189,wikipedia_numeric_cik,ratio_available,True,True,6.628763754045307,2015-07-31,2015-08-27,0001558370-15-001712,10-Q
2015-10,2015-10-31,DLPH,Delphi Automotive,Consumer Discretionary,0001521332,wikipedia_numeric_cik,ratio_available,True,True,2.8904109589041096,2015-09-30,2015-10-29,0001521332-15-000070,10-Q
2015-10,2015-10-31,DAL,Delta Air Lines,Industrials,0000027904,wikipedia_numeric_cik,ratio_available,True,True,4.185693571773804,2015-09-30,2015-10-14,0000027904-15-000013,10-Q
2015-10,2015-10-31,XRAY,Dentsply International,Health Care,0000818479,wikipedia_numeric_cik,ratio_available,True,True,0.9295200525969757,2015-09-30,2015-10-30,0000818479-15-000045,10-Q
2015-10,2015-10-31,DVN,Devon Energy Corp.,Energy,0001090012,wikipedia_numeric_cik,ratio_available,True,True,1.015086099945412,2015-06-30,2015-08-05,0001193125-15-278454,10-Q
2015-10,2015-10-31,DO,Diamond Offshore Drilling,Energy,0000949039,wikipedia_numeric_cik,ratio_available,True,True,0.8497105292206953,2015-06-30,2015-08-03,0001193125-15-274794,10-Q
2015-10,2015-10-31,"DISCA,DISCK",Discovery Communications-A | Discovery Communications-C,Consumer Discretionary,0001437107,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-08-05,0001437107-15-000034,10-Q
2015-10,2015-10-31,DG,Dollar General,Consumer Discretionary,0000029534,wikipedia_numeric_cik,ratio_available,True,True,1.065940459876426,2015-07-31,2015-08-27,0001104659-15-062037,10-Q
2015-10,2015-10-31,DLTR,Dollar Tree,Consumer Discretionary,0000935703,wikipedia_numeric_cik,ratio_available,True,True,3.093180133432172,2015-07-31,2015-09-01,0000935703-15-000082,10-Q
2015-10,2015-10-31,DOV,Dover Corp.,Industrials,0000029905,wikipedia_numeric_cik,ratio_available,True,True,1.37748099993719,2015-09-30,2015-10-20,0000029905-15-000046,10-Q
2015-10,2015-10-31,DOW,Dow Chemical,Materials,0000029915,wikipedia_numeric_cik,ratio_available,True,True,1.776921242946833,2015-09-30,2015-10-27,0000029915-15-000055,10-Q
